GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P28715	ERCC5	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10026181	UniProtKB:P28715	9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15513927		9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17919905		9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18069989		9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18485702		9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18553955		9606	UniProt		F
UniProtKB	P28845	HSD11B1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:19217779		9606	UniProt		F
UniProtKB	P29218	IMPA1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17068342		9606	MGI		F
UniProtKB	P29401	TKT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20667822		9606	UniProt		F
UniProtKB	P29401	TKT	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9357955		9606	UniProt		F
UniProtKB	P29459	IL12A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:P29460	9606	AgBase		F
UniProtKB	P29459	IL12A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:P68220	9606	AgBase		F
UniProtKB	P29459	IL12A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:1674604	UniProtKB:P29460	9606	UniProt		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:E7ENE1	9606	AgBase		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:E9PGR3	9606	AgBase		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:O60595	9606	AgBase		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:P29459	9606	AgBase		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11023671	UniProtKB:Q9TU27	9606	AgBase		F
UniProtKB	P29460	IL12B	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:1674604	UniProtKB:P29459	9606	UniProt		F
UniProtKB	P29590	PML	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:9230084	UniProtKB:P29590	9606	BHF-UCL		F
UniProtKB	P30153	PPP2R1A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9847399	UniProtKB:P67775	9606	UniProt		F
UniProtKB	P30273	FCER1G	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28652325		9606	UniProt		F
UniProtKB	P30411	BDKRB2	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10993080	UniProtKB:P30556	9606	BHF-UCL		F
UniProtKB	P30556	AGTR1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10993080	UniProtKB:P30411	9606	BHF-UCL		F
UniProtKB	P30626	SRI	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:12804766	UniProtKB:P28676	9606	BHF-UCL	occurs_in(CL:0002618)	F
UniProtKB	P30793	GCH1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16696853	UniProtKB:P30793	9606	UniProt		F
UniProtKB	P31146	CORO1A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15601263		9606	UniProt		F
UniProtKB	P31152	MAPK4	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6P5G0	9606	UniProt		F
UniProtKB	P31749	AKT1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10983986		9606	UniProt		F
UniProtKB	P31939	ATIC	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:14756553	UniProtKB:P31939	9606	UniProt		F
UniProtKB	P31939	ATIC	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:14966129	UniProtKB:P31939	9606	UniProt		F
UniProtKB	P31949	S100A11	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10913138		9606	UniProt		F
UniProtKB	P31997	CEACAM8	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:26483485		9606	UniProt		F
UniProtKB	P32320	CDA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15689149		9606	UniProt		F
UniProtKB	P32455	GBP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10676968		9606	CAFA		F
UniProtKB	P32455	GBP1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:21151871		9606	UniProt		F
UniProtKB	P32456	GBP2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:21151871		9606	UniProt		F
UniProtKB	P32754	HPD	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:1339442		9606	UniProt		F
UniProtKB	P32926	DSG3	enables	GO:0046983	protein dimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35902	9606	UniProt		F
UniProtKB	P33763	S100A5	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:19536568	UniProtKB:P33763	9606	UniProt		F
UniProtKB	P33897	ABCD1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17609205		9606	UniProt		F
UniProtKB	P33897	ABCD1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18757502		9606	UniProt		F
UniProtKB	P33897	ABCD1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:21145416		9606	UniProt		F
UniProtKB	P34896	SHMT1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9753690		9606	UniProt		F
UniProtKB	P34913	EPHX2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15096040		9606	UniProt		F
UniProtKB	P34913	EPHX2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18513744		9606	UniProt		F
UniProtKB	P35228	NOS2	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P29477	9606	BHF-UCL		F
UniProtKB	P35232	PHB1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:28017329	UniProtKB:Q99623	9606	UniProt		F
UniProtKB	P35348	ADRA1A	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:22120526		9606	UniProt		F
UniProtKB	P35368	ADRA1B	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:22120526		9606	UniProt		F
UniProtKB	P35503	UGT1A3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17179145		9606	UniProt	occurs_in(GO:0005783)	F
UniProtKB	P35520	CBS	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11483494		9606	UniProt		F
UniProtKB	P35523	CLCN1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:26502825		9606	UniProt		F
UniProtKB	P35579	MYH9	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12237319		9606	UniProt		F
UniProtKB	P35611	ADD1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35611	9606	BHF-UCL		F
UniProtKB	P35611	ADD1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35612	9606	BHF-UCL		F
UniProtKB	P35611	ADD1	enables	GO:0046983	protein dimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35611,UniProtKB:P35612	9606	DisProt		F
UniProtKB	P35612	ADD2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35612	9606	BHF-UCL		F
UniProtKB	P35612	ADD2	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35611	9606	BHF-UCL		F
UniProtKB	P35612	ADD2	enables	GO:0046983	protein dimerization activity	ECO:0000353	IPI	PMID:7642559	UniProtKB:P35611,UniProtKB:P35612	9606	DisProt		F
UniProtKB	P35638	DDIT3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18534616		9606	CAFA		F
UniProtKB	P35638	DDIT3	enables	GO:0046982	protein heterodimerization activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:109247|PANTHER:PTN002703959|RGD:62391|UniProtKB:P35638	9606	GO_Central		F
UniProtKB	P35638	DDIT3	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:8622660	UniProtKB:P18847	9606	ParkinsonsUK-UCL		F
UniProtKB	P35712	SOX6	enables	GO:0042803	protein homodimerization activity	ECO:0000315	IMP	PMID:32442410		9606	UniProt		F
UniProtKB	P35790	CHKA	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:34077757		9606	UniProt		F
UniProtKB	P35869	AHR	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P30561	9606	UniProt		F
UniProtKB	P35869	AHR	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:28602820		9606	UniProt		F
UniProtKB	P35869	AHR	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:34521881		9606	UniProt	occurs_in(GO:0005634)	F
UniProtKB	P35916	FLT4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:23878260		9606	UniProt		F
UniProtKB	P36544	CHRNA7	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8145738		9606	UniProt		F
UniProtKB	P36551	CPOX	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16176984		9606	UniProt		F
UniProtKB	P36894	BMPR1A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18436533		9606	BHF-UCL		F
UniProtKB	P39905	GDNF	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8493557		9606	UniProt		F
UniProtKB	P39905	GDNF	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8988018		9606	UniProt		F
UniProtKB	P40145	ADCY8	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P40146	9606	UniProt		F
UniProtKB	P40145	ADCY8	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P40146	9606	UniProt		F
UniProtKB	P40145	ADCY8	enables	GO:0046983	protein dimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P40146	9606	UniProt		F
UniProtKB	P40199	CEACAM6	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:26483485		9606	UniProt		F
UniProtKB	P40763	STAT3	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42227	9606	UniProt		F
UniProtKB	P40763	STAT3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15653507		9606	UniProt		F
UniProtKB	P40763	STAT3	enables	GO:0046983	protein dimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42227	9606	UniProt		F
UniProtKB	P41180	CASR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16740594		9606	UniProt		F
UniProtKB	P41180	CASR	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:27434672		9606	UniProt		F
UniProtKB	P41235	HNF4A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:12220494		9606	BHF-UCL		F
UniProtKB	P41250	GARS1	enables	GO:0046983	protein dimerization activity	ECO:0000314	IDA	PMID:17544401		9606	UniProt		F
UniProtKB	P41250	GARS1	enables	GO:0046983	protein dimerization activity	ECO:0000314	IDA	PMID:17545306		9606	UniProt		F
UniProtKB	P42224	STAT1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28753426		9606	UniProt		F
UniProtKB	P42224	STAT1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9630226		9606	UniProt		F
UniProtKB	P42892	ECE1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:7805846	UniProtKB:P42892	9606	BHF-UCL		F
UniProtKB	P43034	PAFAH1B1	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P43033	9606	UniProt		F
UniProtKB	P43246	MSH2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8942985		9606	HGNC-UCL		F
UniProtKB	P43354	NR4A2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q06219	9606	UniProt		F
UniProtKB	P45844	ABCG1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16702602		9606	UniProt		F
UniProtKB	P45844	ABCG1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:16870176		9606	BHF-UCL		F
UniProtKB	P45844	ABCG1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:16870176	UniProtKB:Q9H172	9606	BHF-UCL		F
UniProtKB	P46597	ASMT	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:22775292	UniProtKB:P46597	9606	UniProt		F
UniProtKB	P46976	GYG1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:22160680		9606	UniProt		F
UniProtKB	P46976	GYG1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:30356213		9606	UniProt		F
UniProtKB	P47736	RAP1GAP	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:18309292	UniProtKB:P47736	9606	UniProt		F
UniProtKB	P47895	ALDH1A3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11585737		9606	UniProt		F
UniProtKB	P47989	XDH	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:17301077	UniProtKB:P47989	9606	UniProt		F
UniProtKB	P47992	XCL1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11889129		9606	BHF-UCL		F
UniProtKB	P48426	PIP4K2A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:32130941		9606	UniProt		F
UniProtKB	P48637	GSS	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10369661		9606	UniProt		F
UniProtKB	P48740	MASP1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:18596036	UniProtKB:P48740	9606	UniProt		F
UniProtKB	P49279	SLC11A1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8537108		9606	UniProt		F
UniProtKB	P49454	CENPF	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:7642639	UniProtKB:P49454	9606	UniProt		F
UniProtKB	P49591	SARS1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:26433229	UniProtKB:P49591	9606	UniProt		F
UniProtKB	P49715	CEBPA	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P05554	9606	UniProt		F
UniProtKB	P49815	TSC2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10585443	UniProtKB:P49815	9606	UniProt		F
UniProtKB	P49842	WHR1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:38252411		9606	UniProt		F
UniProtKB	P50053	KHK	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:19237742		9606	UniProt		F
UniProtKB	P50479	PDLIM4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:25158098		9606	UniProt		F
UniProtKB	P50993	ATP1A2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P06686	9606	ARUK-UCL	occurs_in(CL:0002604),occurs_in(UBERON:0002421),has_output(GO:0005890)|occurs_in(CL:0002605),occurs_in(UBERON:0000956),has_output(GO:0005890)	F
UniProtKB	P51114	FXR1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:7489725		9606	UniProt		F
UniProtKB	P51114	FXR1	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:7489725		9606	UniProt		F
UniProtKB	P51116	FXR2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:7489725		9606	UniProt		F
UniProtKB	P51116	FXR2	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:7489725		9606	UniProt		F
UniProtKB	P51617	IRAK1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:10383454	UniProtKB:P51617	9606	BHF-UCL		F
UniProtKB	P51617	IRAK1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10383454	UniProtKB:O43187	9606	BHF-UCL		F
UniProtKB	P51617	IRAK1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:10383454	UniProtKB:Q9Y616	9606	BHF-UCL		F
UniProtKB	P51636	CAV2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8552590		9606	MGI		F
UniProtKB	P51648	ALDH3A2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:25047030	UniProtKB:P51648	9606	UniProt		F
UniProtKB	P51659	HSD17B4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15644212		9606	UniProt		F
UniProtKB	P51659	HSD17B4	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9089413		9606	UniProt		F
UniProtKB	P51665	PSMD7	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17559875		9606	UniProt		F
UniProtKB	P51671	CCL11	enables	GO:0046983	protein dimerization activity	ECO:0000314	IDA	PMID:9712872		9606	CAFA		F
UniProtKB	P51692	STAT5B	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:29844444		9606	UniProt		F
UniProtKB	P51692	STAT5B	enables	GO:0046983	protein dimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42232	9606	UniProt		F
UniProtKB	P51843	NR0B1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16709599	UniProtKB:P51843	9606	UniProt		F
UniProtKB	P52179	MYOM1	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62234	9606	UniProt		F
UniProtKB	P52655	GTF2A1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:8626665	UniProtKB:P52657	9606	BHF-UCL		F
UniProtKB	P52657	GTF2A2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8626665	UniProtKB:P52657	9606	BHF-UCL		F
UniProtKB	P52657	GTF2A2	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:8626665	UniProtKB:P52655	9606	BHF-UCL		F
UniProtKB	P52701	MSH6	NOT|enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8942985	UniProtKB:P52701	9606	UniProt		F
UniProtKB	P53602	MVD	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:8626466		9606	UniProt		F
UniProtKB	P54132	BLM	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:28228481		9606	UniProt		F
UniProtKB	P54274	TERF1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:15608617	UniProtKB:P54274	9606	UniProt		F
UniProtKB	P54274	TERF1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:9130722	UniProtKB:P54274	9606	BHF-UCL		F
UniProtKB	P55157	MTTP	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:23475612		9606	UniProt		F
UniProtKB	P55327	TPD52	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9484778		9606	UniProt		F
UniProtKB	P55345	PRMT2	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:12039952	UniProtKB:P55345	9606	UniProt		F
UniProtKB	P55851	UCP2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:26182433		9606	UniProt		F
UniProtKB	P55851	UCP2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:33373220		9606	UniProt		F
UniProtKB	P57052	RBM11	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:21984414		9606	MGI		F
UniProtKB	P58743	SLC26A5	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:34390643		9606	UniProt		F
UniProtKB	P59666	DEFA3	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:2006422		9606	UniProt		F
UniProtKB	P60174	TPI1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18562316		9606	UniProt		F
UniProtKB	P60891	PRPS1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16939420	UniProtKB:P60891	9606	UniProt		F
UniProtKB	P60903	S100A10	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:23091277		9606	UniProt		F
UniProtKB	P61296	HAND2	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61039	9606	BHF-UCL		F
UniProtKB	P61769	B2M	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:28468825	UniProtKB:P61769	9606	ARUK-UCL	has_input(UniProtKB:P61769)	F
UniProtKB	P61812	TGFB2	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:2119582		9606	UniProt		F
UniProtKB	P62072	TIMM10	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16387659	UniProtKB:P62072	9606	BHF-UCL		F
UniProtKB	P62258	YWHAE	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11953308	UniProtKB:Q04917	9606	BHF-UCL		F
UniProtKB	P62312	LSM6	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:12515382		9606	MGI		F
UniProtKB	P62826	RAN	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:11336674	UniProtKB:P18754	9606	CAFA		F
UniProtKB	P63244	RACK1	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:24947010	UniProtKB:P63244	9606	ParkinsonsUK-UCL		F
UniProtKB	P63272	SUPT4H1	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9450929	UniProtKB:O00267	9606	UniProt		F
UniProtKB	P63316	TNNC1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:18092822		9606	BHF-UCL		F
UniProtKB	P67775	PPP2CA	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9847399	UniProtKB:P30153	9606	UniProt		F
UniProtKB	P67936	TPM4	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P09495	9606	UniProt		F
UniProtKB	P67936	TPM4	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P09495	9606	UniProt		F
UniProtKB	P68402	PAFAH1B2	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P68401	9606	UniProt		F
UniProtKB	P68402	PAFAH1B2	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P68401	9606	UniProt		F
UniProtKB	P78330	PSPH	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:12777757	UniProtKB:P78330	9606	UniProt		F
UniProtKB	P78356	PIP4K2B	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:9753329		9606	CAFA		F
UniProtKB	P80192	MAP3K9	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	PMID:8195146	UniProtKB:Q16584	9606	UniProt		F
UniProtKB	P81133	SIM1	enables	GO:0046982	protein heterodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61045	9606	UniProt		F
UniProtKB	P82251	SLC7A9	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:32494597		9606	UniProt		F
UniProtKB	P84022	SMAD3	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8774881	UniProtKB:P84022	9606	BHF-UCL		F
UniProtKB	Q00604	NDP	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:17955262	UniProtKB:Q00604	9606	BHF-UCL		F
UniProtKB	Q00613	HSF1	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:9222587		9606	UniProt		F
UniProtKB	Q01523	DEFA5	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17088326		9606	UniProt		F
UniProtKB	Q01523	DEFA5	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:22573326		9606	UniProt		F
UniProtKB	Q01523	DEFA5	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:25782105		9606	UniProt		F
UniProtKB	Q01524	DEFA6	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:17088326		9606	UniProt		F
UniProtKB	Q01581	HMGCS1	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:20346956		9606	UniProt		F
UniProtKB	Q01664	TFAP4	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:2123466	UniProtKB:Q01664	9606	UniProt		F
UniProtKB	Q02078	MEF2A	enables	GO:0046982	protein heterodimerization activity	ECO:0000353	IPI	PMID:9858528	UniProtKB:Q63943	9606	UniProt		F
UniProtKB	Q02779	MAP3K10	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	PMID:8195146	UniProtKB:Q16584	9606	UniProt		F
UniProtKB	Q02846	GUCY2D	enables	GO:0042803	protein homodimerization activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51840	9606	UniProt		F
UniProtKB	Q03013	GSTM4	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:8373352	UniProtKB:Q03013	9606	BHF-UCL		F
UniProtKB	Q03014	HHEX	enables	GO:0042803	protein homodimerization activity	ECO:0000353	IPI	PMID:16540119	UniProtKB:Q03014	9606	BHF-UCL		F
UniProtKB	Q03112-1	MECOM	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:15897867		9606	UniProt		F
UniProtKB	Q03164	KMT2A	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:11313484		9606	UniProt		F
UniProtKB	Q03431	PTH1R	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:27160269		9606	UniProt		F
