GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q7L7V1	DHX32	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q7L7V1	DHX32	enables	GO:0004386	helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002774|FB:FBgn0032883|MGI:MGI:1919412|MGI:MGI:1920081|MGI:MGI:2448561|PANTHER:PTN008360424|PomBase:SPBC1711.17|SGD:S000000815|SGD:S000001561|SGD:S000003088|SGD:S000004735|UniProtKB:O43143|UniProtKB:P43329|UniProtKB:Q08211|UniProtKB:Q28141|UniProtKB:Q581T1|UniProtKB:Q7L2E3|UniProtKB:Q9H2U1|UniProtKB:Q9H6S0	9606	GO_Central		F
UniProtKB	Q7L7V1	DHX32	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q7Z333	SETX	enables	GO:0003678	DNA helicase activity	ECO:0000304	TAS	PMID:17562789		9606	UniProt		F
UniProtKB	Q7Z333	SETX	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR041677|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q7Z478	DHX29	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR034730|EC:3.6.4.13|UniRule:UR000369429	9606	UniProt		F
UniProtKB	Q7Z478	DHX29	enables	GO:0004386	helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002774|FB:FBgn0032883|MGI:MGI:1919412|MGI:MGI:1920081|MGI:MGI:2448561|PANTHER:PTN008360424|PomBase:SPBC1711.17|SGD:S000000815|SGD:S000001561|SGD:S000003088|SGD:S000004735|UniProtKB:O43143|UniProtKB:P43329|UniProtKB:Q08211|UniProtKB:Q28141|UniProtKB:Q581T1|UniProtKB:Q7L2E3|UniProtKB:Q9H2U1|UniProtKB:Q9H6S0	9606	GO_Central		F
UniProtKB	Q7Z478	DHX29	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q7Z7L1	SLFN11	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q86TM3	DDX53	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q86TM3	DDX53	enables	GO:0003724	RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0263231|FB:FBgn0283442|MGI:MGI:1353582|PANTHER:PTN002774595|PomBase:SPAC17G6.14c|RGD:619906|RGD:68381|SGD:S000002242|SGD:S000003046|SGD:S000005056|SGD:S000005572|SGD:S000005730|TAIR:locus:2084178|TAIR:locus:2147987|TAIR:locus:2167903|UniProtKB:O00571|UniProtKB:P17844|UniProtKB:P38919|UniProtKB:Q13838|UniProtKB:Q8IL13|UniProtKB:Q9NR30|UniProtKB:Q9UJV9|WB:WBGene00001598|WB:WBGene00001599|Xenbase:XB-GENE-999731	9606	GO_Central		F
UniProtKB	Q86TM3	DDX53	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q86WJ1	CHD1L	enables	GO:0003678	DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031053	9606	InterPro		F
UniProtKB	Q86WJ1	CHD1L	enables	GO:0003678	DNA helicase activity	ECO:0000304	TAS	PMID:19661379		9606	UniProt		F
UniProtKB	Q86XP3	DDX42	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q86XP3	DDX42	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:16397294		9606	FlyBase		F
UniProtKB	Q86XP3	DDX42	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q86YA3	ZGRF1	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR041677|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q86YA3	ZGRF1	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:32640219		9606	UniProt		F
UniProtKB	Q8IVL1	NAV2	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IVL1	NAV2	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:12214280		9606	FlyBase		F
UniProtKB	Q8IX18	DHX40	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8IX18	DHX40	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IX18	DHX40	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000433948|PomBase:SPBC1711.17	9606	GO_Central		F
UniProtKB	Q8IY21	DDX60	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8IY21	DDX60	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IY37	DHX37	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8IY37	DHX37	enables	GO:0004386	helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002774|FB:FBgn0032883|MGI:MGI:1919412|MGI:MGI:1920081|MGI:MGI:2448561|PANTHER:PTN008360424|PomBase:SPBC1711.17|SGD:S000000815|SGD:S000001561|SGD:S000003088|SGD:S000004735|UniProtKB:O43143|UniProtKB:P43329|UniProtKB:Q08211|UniProtKB:Q28141|UniProtKB:Q581T1|UniProtKB:Q7L2E3|UniProtKB:Q9H2U1|UniProtKB:Q9H6S0	9606	GO_Central		F
UniProtKB	Q8IY37	DHX37	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0003678	DNA helicase activity	ECO:0000315	IMP	PMID:12466530		9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR044774|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:19509288		9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0004386	helicase activity	ECO:0000304	TAS	PMID:9925937		9606	PINC		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000269	EXP	PMID:15096047		9606	Reactome		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000269	EXP	PMID:19509288		9606	Reactome		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000314	IDA	PMID:19509288		9606	UniProt		F
UniProtKB	Q8IYB8	SUPV3L1	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000269	EXP	PMID:35481630		9606	Reactome		F
UniProtKB	Q8IYD8	FANCM	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8IYD8	FANCM	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8IYD8	FANCM	enables	GO:0009378	four-way junction helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000361481|PomBase:SPAC9.05	9606	GO_Central		F
UniProtKB	Q8IYD8	FANCM	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039686	9606	InterPro		F
UniProtKB	Q8IYD8	FANCM	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0038889|PANTHER:PTN000361481|SGD:S000001441	9606	GO_Central		F
UniProtKB	Q8N3C0	ASCC3	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00026537|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8N3C0	ASCC3	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002375404|UniProtKB:Q8N3C0	9606	GO_Central		F
UniProtKB	Q8N3C0	ASCC3	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:22055184		9606	UniProt		F
UniProtKB	Q8N8A6	DDX51	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8N8A6	DDX51	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8NDG6	TDRD9	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8NDG6	TDRD9	enables	GO:0004386	helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002774|FB:FBgn0032883|MGI:MGI:1919412|MGI:MGI:1920081|MGI:MGI:2448561|PANTHER:PTN008360424|PomBase:SPBC1711.17|SGD:S000000815|SGD:S000001561|SGD:S000003088|SGD:S000004735|UniProtKB:O43143|UniProtKB:P43329|UniProtKB:Q08211|UniProtKB:Q28141|UniProtKB:Q581T1|UniProtKB:Q7L2E3|UniProtKB:Q9H2U1|UniProtKB:Q9H6S0	9606	GO_Central		F
UniProtKB	Q8NDG6	TDRD9	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0003678	DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000212	9606	InterPro		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0003678	DNA helicase activity	ECO:0000314	IDA	PMID:19736316		9606	UniProt		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0003678	DNA helicase activity	ECO:0000315	IMP	PMID:23361013		9606	UniProt		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000191199|PANTHER:PTN000116141|PomBase:SPBC336.01|SGD:S000003628|SGD:S000005455|TAIR:locus:2117303|UniProtKB:P03018|UniProtKB:P15038|UniProtKB:P9WMQ1|UniProtKB:Q02322|UniProtKB:Q8I3W6|UniProtKB:Q8NFZ0	9606	GO_Central		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:11956208		9606	UniProt		F
UniProtKB	Q8NFZ0	FBH1	enables	GO:0043138	3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:23393192		9606	UniProt		F
UniProtKB	Q8NG08	HELB	enables	GO:0003678	DNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00029227|UniProtKB:Q6NVF4|ensembl:ENSMUSP00000020449	9606	UniProt		F
UniProtKB	Q8NG08	HELB	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8NG08	HELB	enables	GO:0017116	single-stranded DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002707017|UniProtKB:Q8NG08	9606	GO_Central		F
UniProtKB	Q8NG08	HELB	enables	GO:0017116	single-stranded DNA helicase activity	ECO:0000314	IDA	PMID:12181327		9606	UniProt		F
UniProtKB	Q8NG08	HELB	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:12181327		9606	UniProt		F
UniProtKB	Q8NHQ9	DDX55	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8NHQ9	DDX55	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8TDD1	DDX54	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR012541|InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q8TDD1	DDX54	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:12466272		9606	UniProt		F
UniProtKB	Q8TDD1	DDX54	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8TDG4	HELQ	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q8TDG4	HELQ	enables	GO:1990518	single-stranded 3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:11751861		9606	FlyBase		F
UniProtKB	Q8TDG4	HELQ	enables	GO:1990518	single-stranded 3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:34316696		9606	UniProt		F
UniProtKB	Q8TDG4	HELQ	enables	GO:1990518	single-stranded 3'-5' DNA helicase activity	ECO:0000314	IDA	PMID:34937945		9606	UniProt		F
UniProtKB	Q8TE96	DQX1	enables	GO:0004386	helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002774|FB:FBgn0032883|MGI:MGI:1919412|MGI:MGI:1920081|MGI:MGI:2448561|PANTHER:PTN008360424|PomBase:SPBC1711.17|SGD:S000000815|SGD:S000001561|SGD:S000003088|SGD:S000004735|UniProtKB:O43143|UniProtKB:P43329|UniProtKB:Q08211|UniProtKB:Q28141|UniProtKB:Q581T1|UniProtKB:Q7L2E3|UniProtKB:Q9H2U1|UniProtKB:Q9H6S0	9606	GO_Central		F
UniProtKB	Q8WVB6	CHTF18	contributes_to	GO:0017116	single-stranded DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002764285|UniProtKB:Q8WVB6	9606	GO_Central		F
UniProtKB	Q8WVB6	CHTF18	contributes_to	GO:0017116	single-stranded DNA helicase activity	ECO:0000314	IDA	PMID:12930902		9606	UniProt		F
UniProtKB	Q92499	DDX1	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q92499	DDX1	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:12183465		9606	GO_Central		F
UniProtKB	Q92499	DDX1	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:18710941		9606	FlyBase		F
UniProtKB	Q92499	DDX1	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92499	DDX1	enables	GO:0033677	DNA/RNA helicase activity	ECO:0000314	IDA	PMID:18710941		9606	UniProt		F
UniProtKB	Q92620	DHX38	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q92620	DHX38	enables	GO:0003724	RNA helicase activity	ECO:0000304	TAS	Reactome:R-HSA-9770141		9606	Reactome		F
UniProtKB	Q92620	DHX38	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92620	DHX38	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000433948|PomBase:SPBC1711.17	9606	GO_Central		F
UniProtKB	Q92698	RAD54L	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92771	DDX12P	enables	GO:0003678	DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006554|InterPro:IPR010614|InterPro:IPR013020	9606	InterPro		F
UniProtKB	Q92771	DDX12P	enables	GO:0003678	DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000192893|MGI:MGI:2139369|PANTHER:PTN000158192|SGD:S000000973|SGD:S000005929|UniProtKB:P18074|UniProtKB:P27296|UniProtKB:P76257|UniProtKB:Q8I2H7|UniProtKB:Q96FC9|UniProtKB:Q9BX63|UniProtKB:Q9NZ71	9606	GO_Central		F
UniProtKB	Q92771	DDX12P	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q92771	DDX12P	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR006555|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92841	DDX17	enables	GO:0003724	RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0263231|FB:FBgn0283442|MGI:MGI:1353582|PANTHER:PTN002774595|PomBase:SPAC17G6.14c|RGD:619906|RGD:68381|SGD:S000002242|SGD:S000003046|SGD:S000005056|SGD:S000005572|SGD:S000005730|TAIR:locus:2084178|TAIR:locus:2147987|TAIR:locus:2167903|UniProtKB:O00571|UniProtKB:P17844|UniProtKB:P38919|UniProtKB:Q13838|UniProtKB:Q8IL13|UniProtKB:Q9NR30|UniProtKB:Q9UJV9|WB:WBGene00001598|WB:WBGene00001599|Xenbase:XB-GENE-999731	9606	GO_Central		F
UniProtKB	Q92841	DDX17	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q92841	DDX17	enables	GO:0003724	RNA helicase activity	ECO:0000304	TAS	PMID:8871553		9606	PINC		F
UniProtKB	Q92841	DDX17	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92878	RAD50	contributes_to	GO:0003678	DNA helicase activity	ECO:0000315	IMP	PMID:15790808		9606	BHF-UCL		F
UniProtKB	Q92900	UPF1	enables	GO:0003724	RNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018999	9606	InterPro		F
UniProtKB	Q92900	UPF1	enables	GO:0003724	RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000094512|SGD:S000004685|UniProtKB:Q92900	9606	GO_Central		F
UniProtKB	Q92900	UPF1	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:12554878		9606	HGNC-UCL		F
UniProtKB	Q92900	UPF1	enables	GO:0003724	RNA helicase activity	ECO:0000314	IDA	PMID:21419344		9606	UniProt		F
UniProtKB	Q92900	UPF1	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR041677|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q92900	UPF1	enables	GO:0004386	helicase activity	ECO:0000303	NAS	PMID:9064659		9606	UniProt		F
UniProtKB	Q92900	UPF1	enables	GO:0036121	double-stranded DNA helicase activity	ECO:0000314	IDA	PMID:30218034		9606	UniProt		F
UniProtKB	Q96C10	DHX58	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q96C10	DHX58	enables	GO:0003724	RNA helicase activity	ECO:0000315	IMP	PMID:19211564		9606	UniProt		F
UniProtKB	Q96C10	DHX58	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q96FC9	DDX11	enables	GO:0003678	DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006554|InterPro:IPR010614|InterPro:IPR013020	9606	InterPro		F
UniProtKB	Q96FC9	DDX11	enables	GO:0003678	DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000192893|MGI:MGI:2139369|PANTHER:PTN000158192|SGD:S000000973|SGD:S000005929|UniProtKB:P18074|UniProtKB:P27296|UniProtKB:P76257|UniProtKB:Q8I2H7|UniProtKB:Q96FC9|UniProtKB:Q9BX63|UniProtKB:Q9NZ71	9606	GO_Central		F
UniProtKB	Q96FC9	DDX11	enables	GO:0003678	DNA helicase activity	ECO:0000314	IDA	PMID:26503245		9606	UniProt		F
UniProtKB	Q96FC9	DDX11	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR006555|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q96FC9	DDX11	enables	GO:0004386	helicase activity	ECO:0000314	IDA	PMID:10648783		9606	UniProt		F
UniProtKB	Q96FC9	DDX11	enables	GO:0004386	helicase activity	ECO:0000314	IDA	PMID:18499658		9606	UniProt		F
UniProtKB	Q96FC9	DDX11	enables	GO:0004386	helicase activity	ECO:0000304	TAS	PMID:8798685		9606	PINC		F
UniProtKB	Q96FC9	DDX11	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:18499658		9606	GO_Central		F
UniProtKB	Q96GQ7	DDX27	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR014014|EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q96GQ7	DDX27	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q96L91	EP400	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q96RR1	TWNK	enables	GO:0003678	DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2137410|PANTHER:PTN000305614|TAIR:locus:2204584|UniProtKB:Q8ILY1|UniProtKB:Q96RR1|dictyBase:DDB_G0288209	9606	GO_Central		F
UniProtKB	Q96RR1	TWNK	enables	GO:0003678	DNA helicase activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00029227|UniProtKB:Q8CIW5|ensembl:ENSMUSP00000026227|InterPro:IPR007694	9606	UniProt		F
UniProtKB	Q96RR1	TWNK	enables	GO:0004386	helicase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q96RR1	TWNK	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027032	9606	InterPro		F
UniProtKB	Q96RR1	TWNK	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:12975372		9606	UniProt		F
UniProtKB	Q96RR1	TWNK	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:15167897		9606	FlyBase		F
UniProtKB	Q96RR1	TWNK	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:18971204		9606	UniProt		F
UniProtKB	Q96RR1	TWNK	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:34950192		9606	FlyBase		F
UniProtKB	Q96S55	WRNIP1	enables	GO:0017116	single-stranded DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000349879|SGD:S000005162	9606	GO_Central		F
UniProtKB	Q9BQ39	DDX50	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q9BQ39	DDX50	enables	GO:0003724	RNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0263231|FB:FBgn0283442|MGI:MGI:1353582|PANTHER:PTN002774595|PomBase:SPAC17G6.14c|RGD:619906|RGD:68381|SGD:S000002242|SGD:S000003046|SGD:S000005056|SGD:S000005572|SGD:S000005730|TAIR:locus:2084178|TAIR:locus:2147987|TAIR:locus:2167903|UniProtKB:O00571|UniProtKB:P17844|UniProtKB:P38919|UniProtKB:Q13838|UniProtKB:Q8IL13|UniProtKB:Q9NR30|UniProtKB:Q9UJV9|WB:WBGene00001598|WB:WBGene00001599|Xenbase:XB-GENE-999731	9606	GO_Central		F
UniProtKB	Q9BQ39	DDX50	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR012562|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q9BUQ8	DDX23	NOT|enables	GO:0004386	helicase activity	ECO:0000314	IDA	PMID:9539711		9606	HGNC-UCL		F
UniProtKB	Q9BUQ8	DDX23	enables	GO:0003724	RNA helicase activity	ECO:0000304	TAS	PMID:9409622		9606	PINC		F
UniProtKB	Q9BUQ8	DDX23	enables	GO:0003724	RNA helicase activity	ECO:0000304	TAS	Reactome:R-HSA-9770142		9606	Reactome		F
UniProtKB	Q9BVC3	DSCC1	contributes_to	GO:0017116	single-stranded DNA helicase activity	ECO:0000314	IDA	PMID:12930902		9606	UniProt		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0003678	DNA helicase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006554|InterPro:IPR010614|InterPro:IPR013020	9606	InterPro		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0003678	DNA helicase activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000192893|MGI:MGI:2139369|PANTHER:PTN000158192|SGD:S000000973|SGD:S000005929|UniProtKB:P18074|UniProtKB:P27296|UniProtKB:P76257|UniProtKB:Q8I2H7|UniProtKB:Q96FC9|UniProtKB:Q9BX63|UniProtKB:Q9NZ71	9606	GO_Central		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0003678	DNA helicase activity	ECO:0000303	NAS	PMID:11301010		9606	UniProt		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0003724	RNA helicase activity	ECO:0000501	IEA	GO_REF:0000003	EC:3.6.4.13	9606	UniProt		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0004386	helicase activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR006555|UniProtKB-KW:KW-0347	9606	UniProt		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:14983014		9606	HGNC		F
UniProtKB	Q9BX63	BRIP1	enables	GO:0043139	5'-3' DNA helicase activity	ECO:0000314	IDA	PMID:36608669		9606	UniProt		F
