gene_symbol	ensg	obs_p_misannot_80	exp_p_misannot_80	obs_missense_avg	exp_missense_avg	am_pathogenicity_obs_99th	am_pathogenicity_exp_99th	esm1v_neg_obs_99th	esm1v_neg_exp_99th	popeve_neg_obs_99th	popeve_neg_exp_99th
HTR1F	ENSG00000179097	17	22.0059969519	0.3333333333333333	0.203156	0	0.52725	1	0.082218	0	0
HTR2A	ENSG00000102468	20	35.22131026052	1	7.2733099999999995	0	0.20483	2	17.124	1	4.4911
HTR2B	ENSG00000135914	28	39.16474498436	7	6.165333333333333	0	0	21	18.496	0	0
HTR2C	NA	NA	NA	3.6666666666666665	21.05473333333333	2	5.0422	2	13.606	7	44.516
HTR3A	ENSG00000166736	43	54.39135600746	0.6666666666666666	1.4527666666666665	0	0	2	4.3583	0	0
HTR3B	ENSG00000149305	46	47.82813391839	0	0.07216333333333333	0	0	0	0.21649	0	0
HTR3C	ENSG00000178084	31	43.22811259093	0	0.6497333333333334	0	0	0	1.9492	0	0
HTR3D	ENSG00000186090	39	41.48372291127	0	0	0	0	0	0	0	0
HTR3E	ENSG00000186038	36	35.68026917203	0	0.09774333333333333	0	0	0	0.29323	0	0
HTR4	ENSG00000164270	16	38.24102072814	2.6666666666666665	6.998593333333333	0	0.95778	8	20.038	0	0
HTR5A	ENSG00000157219	21	31.29224008113	0	0	0	0	0	0	0	0
HTR6	ENSG00000158748	21	31.95874181229	1	1.7608366666666666	0	0.59431	3	4.6882	0	0
HTR7	ENSG00000148680	17	38.80965618379	10.333333333333334	23.633	11	21.705	20	49.194	0	0
HTRA1	ENSG00000166033	19	42.89028787314	8.333333333333334	25.111	17	47.879	8	27.454	0	0
HTRA2	ENSG00000115317	24	51.59467397215	1	5.12062	2	9.2776	1	5.6029	0	0.48136
HTRA3	ENSG00000170801	38	59.7478357741	4.666666666666667	8.517766666666667	2	3.7853	12	21.768	0	0
HTRA4	ENSG00000169495	34	36.03069694323	0	0.07526000000000001	0	0	0	0.22578	0	0
HTT	ENSG00000197386	94	388.84738035536	0	1.5741666666666667	0	4.7225	0	0	0	0
HUNK	ENSG00000142149	17	69.49793690776	12	22.823666666666668	19	39.588	17	28.883	0	0
HUS1	ENSG00000136273	29	30.95350065967	0	0.02687166666666667	0	0	0	0.080615	0	0
HUS1B	ENSG00000188996	11	20.2976428819	0	0	0	0	0	0	0	0
HUWE1	NA	NA	NA	4	57.82666666666666	12	173.48	0	0	0	0
HVCN1	ENSG00000122986	13	31.68381243397	0	1.6554	0	0	0	4.9662	0	0
HYAL1	ENSG00000114378	23	45.53870147144	0	0	0	0	0	0	0	0
HYAL2	ENSG00000068001	37	51.16742655486	0	0	0	0	0	0	0	0
HYAL3	ENSG00000186792	30	44.68495815493	0	0	0	0	0	0	0	0
HYAL4	ENSG00000106302	41	40.54540171836	0	0.03152566666666667	0	0	0	0.094577	0	0
HYDIN	ENSG00000157423	28	42.40426308205	0.6666666666666666	1.1282666666666665	0	0	0	0	2	3.3848
HYI	ENSG00000178922	44	45.11248007413	0.3333333333333333	0.7132666666666667	0	0	1	2.1398	0	0
HYKK	ENSG00000188266	18	28.71377619051	0	0.22991333333333333	0	0	0	0.68974	0	0
HYLS1	ENSG00000198331	23	30.64605597673	0	0	0	0	0	0	0	0
HYOU1	ENSG00000149428	37	137.74445690705	2	5.196366666666667	1	1.2018	4	12.763	1	1.6243
HYPK	ENSG00000242028	6	12.10468540906	0	0.6034700000000001	0	1.6005	0	0.20991	0	0
IAH1	ENSG00000134330	29	34.52967050489	0	0	0	0	0	0	0	0
IAPP	ENSG00000121351	7	6.91064434866	0	0	0	0	0	0	0	0
IARS1	ENSG00000196305	119	156.0501089597	1.3333333333333333	3.2031666666666667	0	1.3183	4	8.2912	0	0
IARS2	ENSG00000067704	53	118.2166319688	5	7.208333333333333	0	0	15	21.625	0	0
IBA57	ENSG00000181873	26	36.35253239861	1	1.2124333333333335	0	0	3	3.6373	0	0
IBSP	ENSG00000029559	32	37.3141002293	0	0	0	0	0	0	0	0
IBTK	ENSG00000005700	74	125.75956646012	0	0	0	0	0	0	0	0
ICA1	ENSG00000003147	38	92.7100788233	4.666666666666667	8.257966666666666	13	22.825	1	1.9489	0	0
ICA1L	ENSG00000163596	48	54.71090172806	0	0	0	0	0	0	0	0
ICAM1	ENSG00000090339	30	53.49696375134	0	0.10629333333333334	0	0	0	0.31888	0	0
ICAM2	ENSG00000108622	19	28.31661575638	0	0	0	0	0	0	0	0
ICAM3	ENSG00000076662	54	59.95308927058	0	0	0	0	0	0	0	0
ICAM4	ENSG00000105371	16	33.6726042447	0	0	0	0	0	0	0	0
ICAM5	ENSG00000105376	34	107.90095009852	0	0.6110099999999999	0	0.83203	0	1.001	0	0
ICE1	ENSG00000164151	58	199.35203780482	1.6666666666666667	2.029876333333333	0	0.084929	0	0	5	6.0047
ICE2	ENSG00000128915	79	110.46285074429	0	0	0	0	0	0	0	0
ICMT	ENSG00000116237	6	28.71008959476	0.6666666666666666	0.5754733333333334	1	0.58752	1	1.1389	0	0
ICOS	ENSG00000163600	13	23.01072001622	0	0	0	0	0	0	0	0
ICOSLG	ENSG00000160223	NA	NA	0	0	0	0	0	0	0	0
ID1	ENSG00000125968	8	13.28442140712	0	0.4437333333333333	0	1.3312	0	0	0	0
ID2	ENSG00000115738	3	14.268556963	0.3333333333333333	2.450633333333333	1	7.3519	0	0	0	0
ID3	ENSG00000117318	5	17.586081793920002	0	0	0	0	0	0	0	0
ID4	ENSG00000172201	6	11.0895042071	0.6666666666666666	2.3026733333333333	2	6.6299	0	0.27812	0	0
IDE	ENSG00000119912	50	107.53803539579	5	12.8559	12	18.67	2	10.241	1	9.6567
IDH1	ENSG00000138413	27	41.49337941452	1	2.3491999999999997	1	4.8755	2	2.1721	0	0
IDH2	ENSG00000182054	13	52.44224130909	2	3.6325999999999996	4	8.8463	2	2.0515	0	0
IDH3A	ENSG00000166411	22	41.78169301533	1.3333333333333333	1.9815333333333334	2	4.2859	2	1.6587	0	0
IDH3B	ENSG00000101365	36	51.24471988526	0.3333333333333333	0.24983333333333335	0	0	1	0.7495	0	0
IDH3G	NA	NA	NA	0	1.0111033333333332	0	2.5711	0	0.46221	0	0
IDI1	ENSG00000067064	21	34.87517835098	2	2.1934666666666667	0	0	6	6.5804	0	0
IDI2	ENSG00000148377	20	25.35708131512	0	0	0	0	0	0	0	0
IDNK	ENSG00000148057	10	17.70436251924	0	0.15748666666666666	0	0	0	0.47246	0	0
IDO1	ENSG00000131203	38	42.8652077726	0	0	0	0	0	0	0	0
IDO2	ENSG00000188676	NA	NA	0	0	0	0	0	0	0	0
IDS	NA	NA	NA	1	7.601396666666667	0	0	0	0.23019	3	22.574
IDUA	ENSG00000127415	60	95.94294042838	0	0.18861666666666665	0	0	0	0.56585	0	0
IER2	ENSG00000160888	7	19.98441302784	0	0	0	0	0	0	0	0
IER3	ENSG00000137331	6	12.2370234479	0	0	0	0	0	0	0	0
IER3IP1	ENSG00000134049	16	11.88829488949	0	0	0	0	0	0	0	0
IER5	ENSG00000162783	4	26.22189241248	0.3333333333333333	1.0517333333333332	1	3.1552	0	0	0	0
IER5L	ENSG00000188483	3	27.5050010116	1.3333333333333333	3.286766666666667	4	9.8603	0	0	0	0
IFFO1	ENSG00000010295	40	77.87602645542	6.666666666666667	15.905386666666667	10	29.673	10	17.26	0	0.78316
IFFO2	ENSG00000169991	18	60.62589148647	4.666666666666667	9.0593	13	21.954	1	5.2239	0	0
IFI16	ENSG00000163565	46	58.50821603562	0	0	0	0	0	0	0	0
IFI27	ENSG00000165949	NA	NA	0	0	0	0	0	0	0	0
IFI27L1	ENSG00000165948	6	13.7355905358	0	0	0	0	0	0	0	0
IFI27L2	ENSG00000119632	8	12.39408539801	0	0	0	0	0	0	0	0
IFI30	ENSG00000216490	26	33.74855025458	0	0	0	0	0	0	0	0
IFI35	ENSG00000068079	34	30.80870865102	0	0	0	0	0	0	0	0
IFI44	ENSG00000137965	33	39.66903203857	0	0	0	0	0	0	0	0
IFI44L	ENSG00000137959	42	40.67629174099	0	0	0	0	0	0	0	0
IFI6	ENSG00000126709	10	14.37112070757	0	0	0	0	0	0	0	0
IFIH1	ENSG00000115267	114	95.6326316153	3	3.718	0	0	9	11.154	0	0
IFIT1	ENSG00000185745	28	35.25375999139	0	0	0	0	0	0	0	0
IFIT1B	ENSG00000204010	29	35.569214026670004	0	0	0	0	0	0	0	0
IFIT2	ENSG00000119922	18	38.76837369806	0	0	0	0	0	0	0	0
IFIT3	ENSG00000119917	15	40.24415595125	0	0	0	0	0	0	0	0
IFIT5	ENSG00000152778	21	38.3524718878	0	0	0	0	0	0	0	0
IFITM1	ENSG00000185885	1	5.2341633398	0	5.593666666666667	0	0	0	0	0	16.781
IFITM10	ENSG00000244242	10	16.3961843615	0.6666666666666666	1.4853333333333332	2	3.6325	0	0.8235	0	0
IFITM2	ENSG00000185201	2	2.0499693984	0	0	0	0	0	0	0	0
IFITM3	ENSG00000142089	3	3.4373584373	0	0	0	0	0	0	0	0
IFITM5	ENSG00000206013	9	11.1646411959	0	0	0	0	0	0	0	0
IFNA1	ENSG00000197919	NA	NA	0	0.041819999999999996	0	0	0	0	0	0.12546
IFNA10	ENSG00000186803	NA	NA	0	0	0	0	0	0	0	0
IFNA13	ENSG00000233816	NA	NA	0	0	0	0	0	0	0	0
IFNA14	ENSG00000228083	12	16.1748031796	0	0	0	0	0	0	0	0
IFNA16	ENSG00000147885	10	11.3069744951	0	0.04679666666666666	0	0	0	0	0	0.14039
IFNA17	ENSG00000234829	NA	NA	0	0	0	0	0	0	0	0
IFNA2	ENSG00000188379	16	15.6394155876	0	0	0	0	0	0	0	0
IFNA21	ENSG00000137080	8	12.3185965437	0	0	0	0	0	0	0	0
IFNA4	ENSG00000236637	NA	NA	0	0	0	0	0	0	0	0
IFNA5	ENSG00000147873	13	15.4886086028	0	0	0	0	0	0	0	0
IFNA6	ENSG00000120235	NA	NA	0	0	0	0	0	0	0	0
IFNA7	ENSG00000214042	2	2.6458002954	0	0	0	0	0	0	0	0
IFNA8	ENSG00000120242	14	17.7864695504	0	0	0	0	0	0	0	0
IFNAR1	ENSG00000142166	42	55.32340791623	0	0	0	0	0	0	0	0
IFNAR2	ENSG00000159110	29	48.6383387461	0	0	0	0	0	0	0	0
IFNB1	ENSG00000171855	12	18.1639099515	0	0	0	0	0	0	0	0
IFNE	ENSG00000184995	16	17.641443923820002	0	0.09307666666666665	0	0	0	0	0	0.27923
IFNG	ENSG00000111537	10	16.55199412189	0	0	0	0	0	0	0	0
IFNGR1	ENSG00000027697	24	46.26822452958	0	0.033224	0	0	0	0.099672	0	0
IFNGR2	ENSG00000159128	12	35.56975608712	0	0	0	0	0	0	0	0
IFNK	ENSG00000147896	20	19.42997497638	0	0	0	0	0	0	0	0
IFNL1	ENSG00000182393	21	20.62845608663	0	0	0	0	0	0	0	0
IFNL2	ENSG00000183709	NA	NA	0	0	0	0	0	0	0	0
IFNL3	ENSG00000197110	4	2.2688877817999997	0	0	0	0	0	0	0	0
IFNLR1	ENSG00000185436	24	52.86375541273	0	0	0	0	0	0	0	0
IFNW1	ENSG00000177047	13	15.9203409222	0	0	0	0	0	0	0	0
IFRD1	ENSG00000006652	34	46.98442678059	0	0.09977866666666667	0	0.089426	0	0.20991	0	0
IFRD2	ENSG00000214706	32	54.44334510469	0	0.09119333333333333	0	0	0	0.27358	0	0
IFT122	ENSG00000163913	105	138.52425668049	3	1.5861666666666665	9	4.7585	0	0	0	0
IFT140	ENSG00000187535	130	212.80272153678	0	0	0	0	0	0	0	0
IFT172	ENSG00000138002	158	253.39592766547	0	0	0	0	0	0	0	0
IFT20	ENSG00000109083	4	17.790629667730002	0	0	0	0	0	0	0	0
IFT22	ENSG00000128581	13	19.23905176407	0	0	0	0	0	0	0	0
IFT27	ENSG00000100360	23	28.73050803857	0	0	0	0	0	0	0	0
IFT43	ENSG00000119650	33	35.01961562032	0	0	0	0	0	0	0	0
IFT46	ENSG00000118096	20	38.812567239	0	0	0	0	0	0	0	0
IFT52	ENSG00000101052	39	43.63290657218	0	0	0	0	0	0	0	0
IFT57	ENSG00000114446	51	46.65953560237	0.3333333333333333	0.06919666666666667	1	0.20759	0	0	0	0
IFT74	ENSG00000096872	87	87.26415194285	0	0.06850666666666667	0	0	0	0.20552	0	0
IFT80	ENSG00000068885	66	94.92861497462	1	2.291933333333333	0	0	3	6.8758	0	0
IFT81	ENSG00000122970	63	87.67370567508	0	0	0	0	0	0	0	0
IFT88	ENSG00000032742	61	92.84537701362	1.3333333333333333	1.7713	0	0	4	5.3139	0	0
IFTAP	ENSG00000166352	21	23.80757624256	0	0	0	0	0	0	0	0
IGBP1	NA	NA	NA	0	0.7999333333333333	0	0	0	0	0	2.3998
IGBP1P2	ENSG00000266826	NA	NA	0	0	0	0	0	0	0	0
IGDCC3	ENSG00000174498	47	84.60057508066001	10.333333333333334	14.841233333333335	3	3.0797	28	41.444	0	0
IGDCC4	ENSG00000103742	67	119.60943944662	0.6666666666666666	1.2957633333333334	2	3.7544	0	0.13289	0	0
IGF1	ENSG00000017427	4	13.22539191206	0.6666666666666666	3.2942	2	8.7571	0	1.1255	0	0
IGF1R	ENSG00000140443	40	173.6023889517	5.333333333333333	36.02066666666666	14	86.71	2	21.352	0	0
IGF2	ENSG00000167244	2	26.7409621227	0	0.4684	0	0	0	1.4052	0	0
IGF2BP1	ENSG00000159217	6	64.63735269362	3.6666666666666665	27.77166666666667	6	40.125	3	22.149	2	21.041
IGF2BP2	ENSG00000073792	12	71.44112731036	2.6666666666666665	24.311333333333334	5	33.554	0	10.433	3	28.947
IGF2BP3	ENSG00000136231	9	76.22145154664	2.3333333333333335	11.3095	4	21.048	2	10.197	1	2.6835
IGF2R	ENSG00000197081	85	302.78263634297	0	0.42396666666666666	0	1.2719	0	0	0	0
IGFALS	ENSG00000099769	36	72.4931949426	1.3333333333333333	1.2631333333333334	0	0	4	3.7894	0	0
IGFBP1	ENSG00000146678	33	32.13552331603	0	0.03536333333333334	0	0	0	0.10609	0	0
IGFBP2	ENSG00000115457	10	28.34434625887	0.3333333333333333	1.1428333333333334	1	3.1862	0	0.12115	0	0.12115
IGFBP3	ENSG00000146674	4	20.18956499655	0.6666666666666666	2.3299000000000003	0	2.7947	2	4.195	0	0
IGFBP4	ENSG00000141753	5	24.86278527691	2.6666666666666665	3.5109999999999997	8	10.533	0	0	0	0
IGFBP5	ENSG00000115461	12	32.02153120272	1.6666666666666667	5.7258000000000004	5	15.756	0	1.4214	0	0
IGFBP6	ENSG00000167779	21	25.796453654	0	0	0	0	0	0	0	0
IGFBP7	ENSG00000163453	29	25.75018264945	1.6666666666666667	2.459766666666667	1	1.8919	4	5.4874	0	0
IGFBPL1	ENSG00000137142	11	14.6702112355	1	0.6067333333333333	0	0	3	1.8202	0	0
IGFL1	ENSG00000188293	15	16.14888245718	0	0	0	0	0	0	0	0
IGFL2	ENSG00000204866	4	15.09060325642	0	0	0	0	0	0	0	0
IGFL3	ENSG00000188624	13	19.76098712103	0	0	0	0	0	0	0	0
IGFL4	ENSG00000204869	12	18.19977070553	0	0	0	0	0	0	0	0
IGFLR1	ENSG00000126246	27	37.57595583327	0	0	0	0	0	0	0	0
IGFN1	ENSG00000163395	198	244.02973234716	0	0	0	0	0	0	0	0
IGHMBP2	ENSG00000132740	77	102.23540919182	1	1.2543333333333333	0	0	3	3.763	0	0
IGHV3OR16-17	ENSG00000259680	NA	NA	0	0	0	0	0	0	0	0
IGIP	ENSG00000182700	1	3.01344492132	0	0	0	0	0	0	0	0
IGLL1	ENSG00000128322	13	14.89475552559	0	0.033986666666666665	0	0	0	0.10196	0	0
IGLL5	ENSG00000254709	30	23.31013243484	0	0.31141	0	0	0	0.93423	0	0
IGLON5	ENSG00000142549	14	45.71089391828	0.6666666666666666	3.8829333333333333	0	2.2085	2	9.4403	0	0
IGSF1	NA	NA	NA	0.3333333333333333	0.5761	0	0	0	0	1	1.7283
IGSF10	ENSG00000152580	158	164.54630605638	0	0	0	0	0	0	0	0
IGSF11	ENSG00000144847	21	38.98617635361	2.3333333333333335	3.7846333333333333	0	1.2109	4	5.3793	3	4.7637
IGSF21	ENSG00000117154	27	53.65682688158	2.3333333333333335	6.463466666666667	2	5.1634	5	14.227	0	0
IGSF22	ENSG00000179057	119	144.97392253449	0.3333333333333333	1.0361	1	3.1083	0	0	0	0
IGSF23	ENSG00000216588	10	14.22833910053	0	0	0	0	0	0	0	0
IGSF3	ENSG00000143061	8	56.4842114587	1.3333333333333333	4.249066666666667	3	9.308	1	3.4392	0	0
IGSF5	ENSG00000183067	35	39.55379801301	0	0	0	0	0	0	0	0
IGSF6	ENSG00000140749	24	26.72557219841	0	0	0	0	0	0	0	0
IGSF8	ENSG00000162729	47	65.875646468	0.6666666666666666	1.12398	0	0.73854	2	2.6334	0	0
IGSF9	ENSG00000085552	75	130.04664299113	0	0.6176	0	0	0	1.8528	0	0
IGSF9B	ENSG00000080854	45	198.11568909626	1	8.853233333333334	2	21.652	1	4.9077	0	0
IHH	ENSG00000163501	8	45.0894582549	2.3333333333333335	11.7778	7	33.681	0	1.6524	0	0
IHO1	ENSG00000173421	29	53.54957352351	0	0.21765333333333334	0	0	0	0	0	0.65296
IK	ENSG00000113141	36	74.77527556051	3.6666666666666665	32.0683	10	77.107	0	4.2359	1	14.862
IKBIP	ENSG00000166130	24	26.18885417327	0.6666666666666666	0.7301799999999999	0	0	1	1.4337	1	0.75684
IKBKB	ENSG00000104365	42	118.91008941612	5	17.608333333333334	11	32.685	4	20.14	0	0
IKBKE	ENSG00000263528	42	103.1682371588	2.3333333333333335	8.330333333333334	0	0	7	24.991	0	0
IKBKG	NA	NA	NA	0	0.3010623333333333	0	0	0	0.078267	0	0.82492
IKZF1	ENSG00000185811	10	57.65304542021	6	50.397333333333336	0	10.379	10	77.316	8	63.497
IKZF2	ENSG00000030419	13	49.58783477706	3	24.227966666666667	0	12.533	8	51.782	1	8.3689
IKZF3	ENSG00000161405	10	45.86826802719	5	13.5068	1	3.8834	14	36.637	0	0
IKZF4	ENSG00000123411	11	44.21672981041	4	20.677	3	16.452	9	45.579	0	0
IKZF5	ENSG00000095574	2	32.115954578360004	1	4.180133333333333	1	3.8397	2	8.7007	0	0
IL10	ENSG00000136634	10	24.03933842801	0.3333333333333333	0.7019666666666667	0	0	0	0	1	2.1059
IL10RA	ENSG00000110324	22	53.33880091184	0	0	0	0	0	0	0	0
IL10RB	ENSG00000243646	31	41.10429835854	0.3333333333333333	0.16993333333333335	0	0	1	0.5098	0	0
IL11	ENSG00000095752	18	24.55821691364	0	0	0	0	0	0	0	0
IL11RA	ENSG00000137070	50	62.54351053554	0	0.19920666666666667	0	0	0	0.59762	0	0
IL12A	ENSG00000168811	17	25.60179593785	0	0	0	0	0	0	0	0
IL12B	ENSG00000113302	27	41.56376202293	0	0	0	0	0	0	0	0
IL12RB1	ENSG00000096996	56	84.29612697599	0	0	0	0	0	0	0	0
IL12RB2	ENSG00000081985	82	90.90709371878	0	0.06836333333333333	0	0	0	0.20509	0	0
IL13	ENSG00000169194	14	17.69734351927	0	0	0	0	0	0	0	0
IL13RA1	NA	NA	NA	0	0.3659966666666667	0	0	0	0.1794	0	0.91859
IL13RA2	NA	NA	NA	0	0	0	0	0	0	0	0
IL15	ENSG00000164136	9	13.59571684887	0	0	0	0	0	0	0	0
IL15RA	ENSG00000134470	26	36.5923438937	0.3333333333333333	0.9222466666666667	0	0.50914	1	2.2576	0	0
IL16	ENSG00000172349	65	119.70133108553	0.3333333333333333	0.5734233333333334	0	0.43057	1	1.2897	0	0
IL17A	ENSG00000112115	3	12.14079795101	0	0	0	0	0	0	0	0
IL17B	ENSG00000127743	13	16.02294576762	0	0.13835	0	0.41505	0	0	0	0
IL17C	ENSG00000124391	15	28.7964744791	0	0.10071000000000001	0	0	0	0.30213	0	0
IL17D	ENSG00000172458	4	8.958196396	0.3333333333333333	0.14932333333333334	1	0.44797	0	0	0	0
IL17F	ENSG00000112116	11	14.27236926911	0	0	0	0	0	0	0	0
IL17RA	ENSG00000177663	51	94.03695738081	0	0.4000666666666666	0	0	0	1.2002	0	0
IL17RB	ENSG00000056736	46	54.01812688585	0	0.13801666666666665	0	0	0	0.41405	0	0
IL17RC	ENSG00000163702	56	111.44201719402	0	0.4572333333333333	0	0	0	1.3717	0	0
IL17RD	ENSG00000144730	52	83.73008766047	1.3333333333333333	2.3347	0	0	4	7.0041	0	0
IL17RE	ENSG00000163701	44	75.63074768568	0	0.10842333333333333	0	0	0	0.32527	0	0
IL17REL	ENSG00000188263	NA	NA	0	0	0	0	0	0	0	0
IL18	ENSG00000150782	8	17.86884970536	0	0	0	0	0	0	0	0
IL18BP	ENSG00000137496	25	26.77912962584	0	0	0	0	0	0	0	0
IL18R1	ENSG00000115604	44	55.45604837681	0	0	0	0	0	0	0	0
IL18RAP	ENSG00000115607	41	64.64045921227	0.3333333333333333	0.06592333333333333	0	0	1	0.19777	0	0
IL19	ENSG00000142224	22	26.01422905879	0	0	0	0	0	0	0	0
IL1A	ENSG00000115008	17	26.14615356735	0	0	0	0	0	0	0	0
IL1B	ENSG00000125538	13	31.05019164003	0	0.02588	0	0	0	0	0	0.07764
IL1F10	ENSG00000136697	18	19.78832467069	0	0	0	0	0	0	0	0
IL1R1	ENSG00000115594	22	56.44769955671	0	0.059379999999999995	0	0	0	0.17814	0	0
IL1R2	ENSG00000115590	48	43.46913224987	0	0	0	0	0	0	0	0
IL1RAP	ENSG00000196083	32	58.63895755459	2.3333333333333335	3.0320666666666667	3	4.955	4	4.1412	0	0
IL1RAPL1	NA	NA	NA	2	21.2913	0	4.6256	0	4.4733	6	54.775
IL1RAPL2	NA	NA	NA	0	2.2196333333333333	0	5.1001	0	1.5588	0	0
IL1RL1	ENSG00000115602	47	58.15901496581	0	0	0	0	0	0	0	0
IL1RL2	ENSG00000115598	64	65.82537558917	0.3333333333333333	0.09058666666666666	0	0	1	0.27176	0	0
IL1RN	ENSG00000136689	12	18.30018646953	0	0	0	0	0	0	0	0
IL2	ENSG00000109471	5	15.16049932656	0	0	0	0	0	0	0	0
IL20	ENSG00000162891	23	22.10046639539	0	0	0	0	0	0	0	0
IL20RA	ENSG00000016402	32	52.948652977790005	0.3333333333333333	0.15705666666666665	0	0	1	0.47117	0	0
IL20RB	ENSG00000174564	21	35.54954707151	0	0.06089666666666666	0	0	0	0.18269	0	0
IL21	ENSG00000138684	3	17.97867230727	0	0	0	0	0	0	0	0
IL21R	ENSG00000103522	22	62.09226458025	0	0	0	0	0	0	0	0
IL22	ENSG00000127318	15	16.40485548754	0	0.04149666666666667	0	0	0	0	0	0.12449
IL22RA1	ENSG00000142677	40	59.48970198055	0	0	0	0	0	0	0	0
IL22RA2	ENSG00000164485	45	36.96482555869	0	0	0	0	0	0	0	0
IL23A	ENSG00000110944	16	18.9672548132	0	0	0	0	0	0	0	0
IL23R	ENSG00000162594	37	60.44033855063	0	0.11058333333333333	0	0	0	0.33175	0	0
IL24	ENSG00000162892	25	29.94222596452	0	0	0	0	0	0	0	0
IL25	ENSG00000166090	NA	NA	0	0	0	0	0	0	0	0
IL26	ENSG00000111536	23	19.68962775526	0	0	0	0	0	0	0	0
IL27	ENSG00000197272	10	30.30465315491	0	0	0	0	0	0	0	0
IL27RA	ENSG00000104998	62	86.73936892805	0	0	0	0	0	0	0	0
IL2RA	ENSG00000134460	25	51.7047679888	0	0	0	0	0	0	0	0
IL2RB	ENSG00000100385	23	70.52070744481	0	0	0	0	0	0	0	0
IL2RG	NA	NA	NA	0.6666666666666666	6.133253333333332	0	0	0	0.25576	2	18.144
IL3	ENSG00000164399	19	21.13346413709	0	0	0	0	0	0	0	0
IL31	ENSG00000204671	13	16.89782748991	0	0	0	0	0	0	0	0
IL31RA	ENSG00000164509	71	86.67176441594	0	0.02681	0	0	0	0.08043	0	0
IL32	ENSG00000008517	34	24.3980252485	0	0	0	0	0	0	0	0
IL33	ENSG00000137033	37	31.45849449082	0	0	0	0	0	0	0	0
IL34	ENSG00000157368	16	27.25279917495	0	0	0	0	0	0	0	0
IL36A	ENSG00000136694	19	17.11442063367	0	0	0	0	0	0	0	0
IL36B	ENSG00000136696	24	19.46608653232	0	0	0	0	0	0	0	0
IL36G	ENSG00000136688	18	20.49795944157	0	0	0	0	0	0	0	0
IL36RN	ENSG00000136695	20	21.26849000847	0	0	0	0	0	0	0	0
IL37	ENSG00000125571	18	22.70939280601	0	0	0	0	0	0	0	0
IL3RA	NA	NA	NA	0	0	0	0	0	0	0	0
IL4	ENSG00000113520	9	17.49627526321	0	0	0	0	0	0	0	0
IL4I1	ENSG00000104951	33	56.65025394009	0.3333333333333333	0.39666666666666667	0	0	1	1.19	0	0
IL4R	ENSG00000077238	35	81.32075207405	0	0	0	0	0	0	0	0
IL5	ENSG00000113525	12	15.27685044714	0	0	0	0	0	0	0	0
IL5RA	ENSG00000091181	46	58.2535447193	0	0	0	0	0	0	0	0
IL6	ENSG00000136244	7	22.58466092324	0	0	0	0	0	0	0	0
IL6R	ENSG00000160712	39	52.49849628148	0	0.35273333333333334	0	0	0	1.0582	0	0
IL6ST	ENSG00000134352	20	82.96367143273	0.6666666666666666	1.7558	2	1.7407	0	3.5267	0	0
IL7	ENSG00000104432	3	20.40256610274	0	0.2090466666666667	0	0	0	0	0	0.62714
IL7R	ENSG00000168685	36	46.24380042924	0	0.031271	0	0	0	0.093813	0	0
IL9	ENSG00000145839	17	14.80759660393	0	0	0	0	0	0	0	0
IL9R	NA	NA	NA	0	0	0	0	0	0	0	0
ILDR1	ENSG00000145103	52	65.88569967439	2.3333333333333335	3.286833333333333	1	1.5089	6	8.3516	0	0
ILDR2	ENSG00000143195	20	66.81851079744	1.3333333333333333	3.2918999999999996	0	1.3731	4	8.5026	0	0
ILF2	ENSG00000143621	8	49.35382359054	1	5.7369	2	12.551	0	0	1	4.6597
ILF3	ENSG00000129351	NA	NA	7	47.412366666666664	16	101.19	4	31.723	1	9.3241
ILK	ENSG00000166333	36	65.24176510942	3.3333333333333335	8.9727	8	19.263	2	7.6551	0	0
ILKAP	ENSG00000132323	8	45.16123188382	5	20.067	5	30.488	10	29.713	0	0
ILRUN	ENSG00000196821	3	34.49931048992	0.3333333333333333	3.6199999999999997	1	10.86	0	0	0	0
ILVBL	ENSG00000105135	49	77.21197312845	3.3333333333333335	4.217666666666667	0	0	10	12.653	0	0
IMMP1L	ENSG00000148950	23	20.65645326146	0	0.44908333333333333	0	0.28005	0	1.0672	0	0
IMMP2L	ENSG00000184903	19	23.28226750637	1.6666666666666667	1.9701000000000002	3	3.1636	2	2.7467	0	0
IMMT	ENSG00000132305	39	86.83693425011	1.6666666666666667	2.874	0	0	5	8.622	0	0
IMP3	ENSG00000177971	17	10.6694773396	0	0.05971666666666667	0	0	0	0.17915	0	0
IMP4	ENSG00000136718	28	45.84055057143	0	0	0	0	0	0	0	0
IMPA1	ENSG00000133731	13	27.51606303763	0	1.2866666666666666	0	0	0	1.409	0	2.451
IMPA2	ENSG00000141401	30	34.93145062895	0	0.08256000000000001	0	0	0	0.24768	0	0
IMPACT	ENSG00000154059	31	39.74019833292	2	2.4217999999999997	2	2.093	4	5.1724	0	0
IMPDH1	ENSG00000106348	38	81.54487449186	5	11.3147	6	12.024	9	20.193	0	1.7271
IMPDH2	ENSG00000178035	32	61.67446343164	4	11.800233333333333	4	7.5878	8	25.536	0	2.2769
IMPG1	ENSG00000112706	84	81.20504682605001	0	0.10186333333333332	0	0	0	0.30559	0	0
IMPG2	ENSG00000081148	85	114.48605777737	0.3333333333333333	0.20794	0	0	1	0.62382	0	0
